user_id,status_id,created_at,text,favorite_count,retweet_count,followers_count,statuses_count,ext_media_url
1388947438447337480,1390195945770340356,2021-05-06 06:45:16,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.1973, 21.0314 
Nie poznajesz? Zobacz na mapie. https://t.co/2L6ri5j2tB https://t.co/WFtkiuR1DR",0,0,119,43,http://pbs.twimg.com/media/E0r32G8VIAYmSuR.jpg
1388947438447337480,1390197382755745794,2021-05-06 06:50:59,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2154, 20.9079 
Nie poznajesz? Zobacz na mapie. https://t.co/tvqDKkHBxV https://t.co/OEehOmwWBj",0,0,119,44,http://pbs.twimg.com/media/E0r5JwUVkAMpCOP.jpg
1388947438447337480,1390208874980933632,2021-05-06 07:36:39,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2125, 21.0506 
Nie poznajesz? Zobacz na mapie. https://t.co/aH1ycwA226 https://t.co/Dt2eCwSjqd",0,0,119,45,http://pbs.twimg.com/media/E0sDmsBVoAgNT8W.jpg
1388947438447337480,1390224788145201153,2021-05-06 08:39:53,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2284, 20.9925 
Nie poznajesz? Zobacz na mapie. https://t.co/Cub3m3D2dW https://t.co/HmfW9NQuU3",0,0,119,46,http://pbs.twimg.com/media/E0sSE9NWQAE0ZOz.jpg
1388947438447337480,1390254837716164608,2021-05-06 10:39:17,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.1926, 21.1179 
Nie poznajesz? Zobacz na mapie. https://t.co/OeXJmMVJ6O https://t.co/P7nOyNYzeC",0,0,119,47,http://pbs.twimg.com/media/E0staFRWEAE4vJe.jpg
1388947438447337480,1390268498639835141,2021-05-06 11:33:34,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2353, 21.0152 
Nie poznajesz? Zobacz na mapie. https://t.co/O8SzCrPcgG https://t.co/Ks8Y7V24fh",0,0,119,49,http://pbs.twimg.com/media/E0s51QRWQAAiEXE.jpg
1388947438447337480,1390263197840596994,2021-05-06 11:12:30,@Juliusz_L Si,0,0,119,49,NA
1388947438447337480,1390288574868828160,2021-05-06 12:53:21,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2235, 20.9555 
Nie poznajesz? Zobacz na mapie. https://t.co/qsDF5wdB5O https://t.co/JdcN38CIMj",0,0,119,50,http://pbs.twimg.com/media/E0tMF2pXoAUAFKV.jpg
1388947438447337480,1390301680001032197,2021-05-06 13:45:25,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.1916, 21.0243 
Nie poznajesz? Zobacz na mapie. https://t.co/2T0hOJd3np https://t.co/JQS2aIbGOY",0,0,119,51,http://pbs.twimg.com/media/E0tYAq1XEAMnSWA.jpg
1388947438447337480,1390314072483237891,2021-05-06 14:34:40,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2101, 20.9741 
Nie poznajesz? Zobacz na mapie. https://t.co/lFQxuvyfkS https://t.co/mfsg6ZR3ZK",0,0,119,52,http://pbs.twimg.com/media/E0tjR_8WYAAioU_.jpg
